Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Maria Lopez,27/04/2024,Brixton,Cash,Cappuccino - £3.0,
Jake Thompson,27 Apr 2024 14:12,Brixton,Cash,Mocha - 3.75,
Sophie Dubois,2024/04/27 18:47,Brixton,Cash,Macchiato -  3.1 ,
Jake Thompson,27 Apr 2024 17:55,Brixton,,Americano - £2.2,
Jake Thompson,27th April 2024,Brixton,Card,"Americano -  2.2 , Mocha -  3.75 ",1.864090740753285e+00+15
Maria Lopez,27 Apr 2024 10:43,Brixton,Card,"Latte -  2.5 , Espresso - £2.0, Macchiato - 3.1",9105155174046241
Maria Lopez,2024/04/27 18:45,Brixton,Card,Americano - £2.2,4.569983294008118e+00+17
Carlos Reyes,2024/04/27 15:08,Brixton,Card,Flat White - 2.75,1.079180239940519e+00+16
James Carter,27 Apr 2024 09:09,Brixton,Cash,Flat White - 2.75,
Anna Smith,2024/04/27 22:38,Brixton,Cash,"Latte -  2.5 , Espresso - 2.0",
Nina Patel,2024/04/27 13:31,Brixton,Cash,Macchiato -  3.1 ,
Carlos Reyes,2024/04/27 14:47,Brixton,Cash,"Espresso - 2.0, Latte - 2.5",
Oliver Twist,27th April 2024,Brixton,Cash,Flat White -  2.75 ,
Anna Smith,2024/04/27 14:12,Brixton,Card,"Americano -  2.2 , Mocha -  3.75 , Flat White - £2.75",1.306835713940685e+00+17
Aisha Bello,27 Apr 2024 11:07,Brixton,Card,"Cappuccino - 3.0, Flat White - 2.75, Espresso - 2.0",59068562777814007
Leila Ahmed,27/04/2024,Brixton,Cash,"Cappuccino -  3.0 , Mocha -  3.75 , Americano -  2.2 ",
Sophie Dubois,27/04/2024,Brixton,Cash,Flat White -  2.75 ,
Sophie Dubois,27/04/2024,Brixton,Cash,"Espresso - 2.0, Flat White - 2.75",
James Carter,27th April 2024,Brixton,Cash,"Latte -  2.5 , Mocha - 3.75, Espresso - £2.0",
Carlos Reyes,2024/04/27 22:58,Brixton,Card,"Mocha - £3.75, Mocha - 3.75",
Chinedu Okafor,27 Apr 2024 18:48,Brixton,Card,"Espresso - 2.0, Espresso - 2.0, Espresso - £2.0",7.503022131903430e+00+15
Dave Johnson,27-04-2024 22:07,Brixton,Card,"Latte -  2.5 , Cappuccino -  3.0 ",8.647076487173146e+00+17
Fatima Yusuf,27th April 2024,Brixton,Cash,"Espresso - £2.0, Cappuccino - £3.0, Cappuccino -  3.0 ",
Carlos Reyes,27th April 2024,Brixton,Cash,Americano -  2.2 ,
Grace Kim,27th April 2024,Brixton,Card,"Cappuccino -  3.0 , Mocha -  3.75 ",71467364375031715
Chen Wei,27 Apr 2024 09:18,Brixton,Card,"Americano - £2.2, Cappuccino -  3.0 ",98678573911470828
Carlos Reyes,27-04-2024 09:16,Brixton,Card,Flat White -  2.75 ,2.315901033440021e+00+16
Carlos Reyes,27-04-2024 20:56,Brixton,Card,"Flat White - £2.75, Latte -  2.5 ",57027183582162493
Nina Patel,27th April 2024,Brixton,Cash,"Latte - £2.5, Latte -  2.5 ",
