Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Carlos Reyes,2024/04/27 07:03,Richmond,Card,"Macchiato -  3.1 , Americano -  2.2 , Cappuccino - £3.0",66092560236251561
Chen Wei,27th April 2024,Richmond,,"Americano -  2.2 , Cappuccino - £3.0",
Leila Ahmed,2024/04/27 17:49,Richmond,Card,Macchiato -  3.1 ,25997533001402018
Carlos Reyes,27/04/2024,Richmond,Cash,"Macchiato -  3.1 , Espresso - £2.0",
Fatima Yusuf,2024/04/27 14:37,Richmond,Card,"Mocha - 3.75, Americano - 2.2",8875628807935137
Oliver Twist,27th April 2024,Richmond,Card,"Espresso - 2.0, Americano - 2.2",48976081363240501
,27 Apr 2024 16:34,Richmond,Cash,"Espresso - £2.0, Flat White -  2.75 , Mocha - 3.75",
Nina Patel,2024/04/27 13:49,Richmond,Card,Mocha - 3.75,4.345775867953778e+00+16
Leila Ahmed,27th April 2024,Richmond,Cash,"Latte - 2.5, Espresso - £2.0, Americano -  2.2 ",
Leila Ahmed,27-04-2024 08:54,Richmond,Cash,"Americano - 2.2, Latte -  2.5 , Latte -  2.5 ",
Maria Lopez,27 Apr 2024 12:22,Richmond,Card,"Cappuccino - 3.0, Americano -  2.2 ",89634115753562104
James Carter,2024/04/27 13:37,Richmond,Cash,Espresso - £2.0,
James Carter,2024/04/27 09:03,Richmond,Cash,"Espresso - £2.0, Espresso - £2.0, Macchiato - £3.1",
Dave Johnson,27th April 2024,Richmond,Cash,"Latte - £2.5, Macchiato - 3.1",
Grace Kim,27-04-2024 20:04,Richmond,Card,Cappuccino - £3.0,4.384489710671019e+00+17
Maria Lopez,27/04/2024,Richmond,Card,Flat White - 2.75,64064615451022580
Chinedu Okafor,27 Apr 2024 20:22,Richmond,Cash,Latte - £2.5,
Jake Thompson,27th April 2024,Richmond,Cash,Macchiato - £3.1,
Chen Wei,27th April 2024,Richmond,Card,"Mocha - 3.75, Cappuccino - 3.0",
Leila Ahmed,27-04-2024 11:56,Richmond,Cash,"Cappuccino - £3.0, Flat White - £2.75",
Dave Johnson,27-04-2024 11:35,Richmond,Card,Cappuccino - 3.0,41835785001041505
Aisha Bello,27/04/2024,Richmond,Card,Macchiato -  3.1 ,55608038434126628
Maria Lopez,27/04/2024,Richmond,Card,Americano - £2.2,40061059478846054
Chinedu Okafor,27th April 2024,Richmond,Card,"Mocha -  3.75 , Macchiato -  3.1 , Mocha - 3.75, Latte - £2.5",12663310954805178
Nina Patel,2024/04/27 19:45,Richmond,Cash,Cappuccino - 3.0,
Grace Kim,2024/04/27 07:55,Richmond,Cash,"Latte - £2.5, Americano - £2.2",
Carlos Reyes,27-04-2024 14:48,Richmond,Card,"Espresso - £2.0, Latte - 2.5",6.003721111420837e+00+15
Jake Thompson,2024/04/27 20:08,Richmond,Cash,"Americano -  2.2 , Mocha -  3.75 , Flat White -  2.75 ",
Fatima Yusuf,27th April 2024,Richmond,Cash,"Cappuccino -  3.0 , Mocha - £3.75",
Fatima Yusuf,27th April 2024,Richmond,Card,Cappuccino - 3.0,80586731026303948
Sophie Dubois,27-04-2024 10:32,Richmond,Cash,"Macchiato - 3.1, Cappuccino - £3.0",
Leila Ahmed,27/04/2024,Richmond,Cash,"Mocha - 3.75, Mocha - 3.75, Cappuccino - 3.0",
