Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Maria Lopez,30 Apr 2024 17:18,Brixton,Card,"Americano - 2.2, Cappuccino - £3.0, Espresso - 2.0",4.027931661171636e+00+17
Carlos Reyes,30/04/2024,Brixton,Cash,"Latte - £2.5, Mocha - £3.75, Mocha - £3.75, Macchiato -  3.1 ",
Grace Kim,30/04/2024,Brixton,Cash,"Flat White -  2.75 , Flat White - 2.75, Latte - 2.5, Cappuccino - 3.0",
Aisha Bello,2024/04/30 13:57,Brixton,Card,Espresso - 2.0,82822802870655368
,2024/04/30 22:32,Brixton,Cash,"Cappuccino -  3.0 , Macchiato -  3.1 , Macchiato - 3.1",
Chinedu Okafor,30/04/2024,Brixton,Cash,Mocha - 3.75,
Chinedu Okafor,30 Apr 2024 13:21,Brixton,Cash,"Espresso - £2.0, Flat White -  2.75 ",
Aisha Bello,30 Apr 2024 16:00,Brixton,Card,Americano - £2.2,8085584536677509
Jake Thompson,30-04-2024 22:18,Brixton,Card,Cappuccino - 3.0,5.205105108041251e+00+17
,2024/04/30 15:16,Brixton,Card,Cappuccino - 3.0,8.443527290088486e+00+16
Chen Wei,2024/04/30 16:13,Brixton,Cash,Espresso - 2.0,
Chinedu Okafor,30 Apr 2024 22:37,Brixton,Card,Macchiato - 3.1,97257620057734709
Maria Lopez,2024/04/30 18:39,Brixton,Cash,"Flat White -  2.75 , Americano - £2.2",
Maria Lopez,30-04-2024 22:41,Brixton,Card,Americano - 2.2,
Aisha Bello,2024/04/30 20:37,Brixton,Cash,Espresso - 2.0,
Fatima Yusuf,30 Apr 2024 09:18,Brixton,Card,"Mocha - 3.75, Cappuccino - 3.0, Cappuccino - £3.0, Mocha - 3.75",7.437502608146398e+00+15
Maria Lopez,2024/04/30 11:30,Brixton,Card,Mocha - 3.75,88329005571769054
Carlos Reyes,2024/04/30 19:35,Brixton,Card,"Mocha - £3.75, Flat White - 2.75",67589073280762000
Chen Wei,30 Apr 2024 10:27,Brixton,Card,"Americano - 2.2, Flat White - 2.75, Macchiato - 3.1",48942330162136526
Maria Lopez,30/04/2024,Brixton,Cash,"Latte - 2.5, Latte -  2.5 ",
Maria Lopez,30 Apr 2024 08:58,Brixton,Cash,"Macchiato - 3.1, Latte - £2.5, Americano - £2.2",
Jake Thompson,30 Apr 2024 19:39,Brixton,Cash,"Macchiato - £3.1, Americano -  2.2 ",
Dave Johnson,30/04/2024,Brixton,Card,"Cappuccino - 3.0, Latte - £2.5, Cappuccino -  3.0 ",28812233714480737
James Carter,30 Apr 2024 19:56,Brixton,Cash,"Macchiato - £3.1, Flat White - £2.75",
Grace Kim,2024/04/30 11:05,Brixton,Card,Americano -  2.2 ,88459703934201020
Grace Kim,30 Apr 2024 16:55,Brixton,Card,"Latte -  2.5 , Mocha - 3.75",2.727316596139644e+00+15
James Carter,30/04/2024,Brixton,Card,"Cappuccino - £3.0, Mocha -  3.75 ",38766163926747591
Anna Smith,2024/04/30 07:22,Brixton,Cash,"Latte -  2.5 , Mocha - 3.75",
Chen Wei,30th April 2024,Brixton,Card,Espresso - 2.0,1.072432639394210e+00+16
James Carter,2024/04/30 12:37,Brixton,Card,"Espresso - £2.0, Mocha -  3.75 ",38848467927089116
Oliver Twist,30 Apr 2024 11:50,Brixton,Cash,"Macchiato -  3.1 , Espresso - £2.0",
Oliver Twist,2024/04/30 17:30,Brixton,Card,"Cappuccino - 3.0, Cappuccino - £3.0, Flat White -  2.75 ",4.667510559866111e+00+16
Aisha Bello,2024/04/30 16:52,Brixton,Cash,Flat White - 2.75,
James Carter,30 Apr 2024 17:33,Brixton,Card,"Cappuccino -  3.0 , Flat White - 2.75",26953110476085607
Oliver Twist,30th April 2024,Brixton,Card,Cappuccino - £3.0,64509024593438612
Aisha Bello,30-04-2024 21:07,Brixton,Card,"Espresso - £2.0, Flat White - £2.75, Mocha - £3.75",55706875347688772
Chen Wei,30-04-2024 11:05,Brixton,Cash,Americano -  2.2 ,
Nina Patel,30 Apr 2024 08:29,Brixton,Cash,Mocha -  3.75 ,
Fatima Yusuf,30th April 2024,Brixton,Card,"Espresso - 2.0, Flat White - £2.75",
Sophie Dubois,30/04/2024,Brixton,Cash,"Espresso - 2.0, Macchiato -  3.1 ",
Chen Wei,30/04/2024,Brixton,Card,"Mocha -  3.75 , Flat White - £2.75",91348654507660154
Oliver Twist,2024/04/30 18:00,Brixton,Cash,"Americano -  2.2 , Cappuccino -  3.0 ",
Jake Thompson,2024/04/30 16:22,Brixton,Card,"Flat White - £2.75, Macchiato - 3.1, Espresso - £2.0",9.778604420533688e+00+17
Chen Wei,30th April 2024,Brixton,Cash,"Cappuccino -  3.0 , Cappuccino -  3.0 ",
Sophie Dubois,30/04/2024,Brixton,Card,Macchiato - £3.1,31547496272426231
Sophie Dubois,2024/04/30 15:38,Brixton,,"Cappuccino - £3.0, Macchiato - £3.1",
James Carter,30th April 2024,Brixton,Cash,"Espresso - £2.0, Espresso - 2.0, Flat White -  2.75 ",
Fatima Yusuf,30th April 2024,Brixton,Card,Flat White - 2.75,3.535784804609989e+00+17
Sophie Dubois,30/04/2024,Brixton,Card,Mocha - £3.75,15337610201366030
Nina Patel,30 Apr 2024 13:10,Brixton,Card,"Flat White -  2.75 , Flat White -  2.75 , Latte - 2.5, Americano - 2.2",95954204901428486
Carlos Reyes,30th April 2024,Brixton,Card,Cappuccino -  3.0 ,85238929915280331
Leila Ahmed,30th April 2024,Brixton,Card,"Latte - 2.5, Cappuccino - 3.0",8505682755541505
Jake Thompson,30 Apr 2024 18:51,Brixton,Card,"Flat White -  2.75 , Cappuccino -  3.0 , Espresso - 2.0",9.753778312267462e+00+16
Nina Patel,30/04/2024,Brixton,Card,Macchiato -  3.1 ,41182363421563193
Sophie Dubois,30-04-2024 19:57,Brixton,Card,"Mocha - 3.75, Flat White -  2.75 ",7.360163783105385e+00+17
James Carter,30-04-2024 14:56,Brixton,Cash,"Latte -  2.5 , Flat White - £2.75, Americano - 2.2",
,2024/04/30 14:28,Brixton,Cash,"Mocha - £3.75, Cappuccino - £3.0, Americano -  2.2 ",
Sophie Dubois,2024/04/30 20:36,Brixton,Cash,"Macchiato - £3.1, Mocha - £3.75",
Fatima Yusuf,30th April 2024,Brixton,Cash,Mocha - 3.75,
Chen Wei,30 Apr 2024 07:37,Brixton,Card,"Espresso - 2.0, Espresso - £2.0",2.203406994523801e+00+15
Chinedu Okafor,2024/04/30 08:53,Brixton,Cash,"Cappuccino - 3.0, Cappuccino - 3.0, Mocha -  3.75 ",
Oliver Twist,2024/04/30 14:41,Brixton,Cash,"Mocha - 3.75, Mocha - 3.75, Americano -  2.2 ",
Chen Wei,30-04-2024 07:03,Brixton,Card,"Flat White - £2.75, Latte - £2.5",4.616053236335899e+00+16
Grace Kim,2024/04/30 11:32,Brixton,Cash,"Cappuccino - 3.0, Cappuccino -  3.0 ",
Jake Thompson,2024/04/30 22:20,Brixton,Cash,"Cappuccino - 3.0, Macchiato - 3.1",
Jake Thompson,2024/04/30 08:03,Brixton,Cash,Mocha - 3.75,
Sophie Dubois,30/04/2024,Brixton,Cash,"Americano - 2.2, Cappuccino - £3.0",
Grace Kim,2024/04/30 07:10,Brixton,Card,Espresso - £2.0,76609836356567176
Oliver Twist,30 Apr 2024 07:15,Brixton,Card,Latte -  2.5 ,74890039399330117
Aisha Bello,30-04-2024 18:50,Brixton,Cash,"Latte - £2.5, Latte -  2.5 , Mocha - 3.75",
Aisha Bello,30th April 2024,Brixton,Cash,"Mocha - 3.75, Espresso - 2.0, Espresso - £2.0",
Aisha Bello,30 Apr 2024 07:44,Brixton,Card,"Latte -  2.5 , Latte - 2.5",9.556010949443177e+00+16
Fatima Yusuf,30 Apr 2024 18:11,Brixton,Card,Macchiato - £3.1,93947097142060246
Aisha Bello,30/04/2024,Brixton,Cash,Flat White -  2.75 ,
Dave Johnson,2024/04/30 22:12,Brixton,Card,"Latte -  2.5 , Cappuccino - 3.0, Cappuccino - £3.0",27327483019530744
Chinedu Okafor,30-04-2024 18:14,Brixton,Cash,Cappuccino -  3.0 ,
Maria Lopez,30 Apr 2024 11:30,Brixton,Cash,Espresso - 2.0,
Oliver Twist,2024/04/30 19:06,Brixton,Card,Cappuccino - £3.0,45561853250733501
Carlos Reyes,2024/04/30 10:20,Brixton,Card,"Americano - 2.2, Americano -  2.2 ",96828872535084366
Leila Ahmed,30/04/2024,Brixton,Cash,Flat White -  2.75 ,
Nina Patel,30-04-2024 10:25,Brixton,Cash,"Flat White -  2.75 , Espresso - 2.0, Macchiato - 3.1",
Grace Kim,30-04-2024 08:42,Brixton,Card,"Espresso - 2.0, Cappuccino -  3.0 , Americano - 2.2",4.113613006757159e+00+17
James Carter,30 Apr 2024 17:07,Brixton,Cash,Mocha -  3.75 ,
Grace Kim,2024/04/30 22:53,Brixton,Card,"Mocha - £3.75, Cappuccino - £3.0",48514718135714105
,2024/04/30 10:13,Brixton,Card,"Americano - 2.2, Mocha - £3.75, Cappuccino -  3.0 , Americano - £2.2",50374243313358550
Chinedu Okafor,2024/04/30 11:56,Brixton,Card,"Mocha - 3.75, Flat White -  2.75 , Mocha -  3.75 , Cappuccino -  3.0 ",86080987470260253
Oliver Twist,2024/04/30 13:19,Brixton,Cash,Flat White -  2.75 ,
Nina Patel,30/04/2024,Brixton,Card,"Mocha - £3.75, Americano - £2.2, Espresso - £2.0",5.759790470501265e+00+15
Aisha Bello,2024/04/30 07:57,Brixton,Cash,"Flat White - £2.75, Americano - £2.2",
Leila Ahmed,30-04-2024 18:13,Brixton,,Americano - 2.2,
Chinedu Okafor,30 Apr 2024 13:33,Brixton,Cash,Cappuccino - 3.0,
