Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chinedu Okafor,09th May 2024,Brixton,Card,"Mocha - £3.75, Flat White - £2.75",
Carlos Reyes,2024/05/09 11:28,Brixton,Cash,"Flat White - 2.75, Mocha - 3.75",34393580479439516
Chinedu Okafor,09th May 2024,Brixton,Cash,Latte - £2.5,
Jake Thompson,2024/05/09 18:07,Brixton,Cash,"Flat White - £2.75, Cappuccino -  £3.0 ",37854064250513591
Dave Johnson,09th May 2024,Brixton,Cash,"Cappuccino - £3.0, Espresso - 2.0, Macchiato -  3.1 ",45650378657442449
Grace Kim,09th May 2024,Brixton,Card,"Macchiato - £3.1, Cappuccino - £3.0, Latte -  2.5 ",
Jake Thompson,2024/05/09 11:11,Brixton,Card,Latte - £2.5,56406489228832796
Maria Lopez,2024/05/09 16:35,Brixton,Cash,Mocha -  £3.75 ,
Nina Patel,09th May 2024,Brixton,Cash,Cappuccino - 3.0,48150152581570953
Nina Patel,09/05/2024,Brixton,Cash,Mocha -  £3.75 ,82950992023286865
Fatima Yusuf,09-05-2024 09:50,Brixton,Card,"Macchiato - £3.1, Macchiato -  3.1 ",97226138162310372
Carlos Reyes,09-05-2024 13:19,Brixton,Cash,Cappuccino - 3.0,
Oliver Twist,09-05-2024 15:02,Brixton,Cash,"Latte - £2.5, Mocha - £3.75, Macchiato -  £3.1 ",6892371039867379
Fatima Yusuf,09/05/2024,Brixton,Card,"Americano - £2.2, Flat White -  £2.75 , Latte - £2.5",
Leila Ahmed,09-05-2024 22:14,Brixton,Card,"Mocha - 3.75, Espresso -  2.0 , Latte -  £2.5 ",
Jake Thompson,09/05/2024,Brixton,Cash,Macchiato -  £3.1 ,55809205913060559
James Carter,09/05/2024,Brixton,Cash,"Macchiato -  3.1 , Americano - £2.2",77079567644229760
Chen Wei,09 May 2024 22:26,Brixton,Card,"Latte - £2.5, Americano - 2.2, Flat White -  £2.75 ",58744481809000194
Jake Thompson,09 May 2024 11:54,Brixton,Card,Flat White - £2.75,
Grace Kim,09/05/2024,Brixton,Card,"Espresso -  2.0 , Latte - 2.5, Cappuccino -  £3.0 ",58099192428399412
Sophie Dubois,09-05-2024 12:27,Brixton,Card,Cappuccino -  £3.0 ,67735041001074917
Nina Patel,09th May 2024,Brixton,Card,"Flat White -  £2.75 , Macchiato - £3.1, Latte - 2.5",30017958746992786
Chen Wei,09/05/2024,Brixton,Card,"Latte -  2.5 , Latte - £2.5",50857378853534861
Chinedu Okafor,2024/05/09 11:50,Brixton,Cash,"Macchiato - £3.1, Latte -  £2.5 ",44965222646797348
Maria Lopez,09-05-2024 19:55,Brixton,Cash,Espresso - £2.0,
Aisha Bello,09/05/2024,Brixton,Card,Mocha -  £3.75 ,
Oliver Twist,09/05/2024,Brixton,Cash,Espresso -  £2.0 ,35126570435039512
Carlos Reyes,09th May 2024,Brixton,Card,Americano -  £2.2 ,
Fatima Yusuf,09/05/2024,Brixton,Cash,"Flat White -  £2.75 , Americano -  2.2 ",
Maria Lopez,09 May 2024 10:39,Brixton,Card,Cappuccino - 3.0,
Chinedu Okafor,09/05/2024,Brixton,Card,"Flat White - 2.75, Americano -  2.2 , Americano - £2.2",36157244828147501
,09-05-2024 20:31,Brixton,Cash,"Macchiato - £3.1, Americano -  £2.2 ",30149125440538464
Chinedu Okafor,09-05-2024 11:26,Brixton,Card,Flat White - £2.75,
,09/05/2024,Brixton,Card,"Mocha - £3.75, Mocha -  £3.75 , Americano - £2.2",76813508048723614
Oliver Twist,09 May 2024 10:51,Brixton,Cash,"Flat White -  £2.75 , Cappuccino - 3.0",
Jake Thompson,2024/05/09 11:13,Brixton,Cash,Espresso - 2.0,68479386920261552
Oliver Twist,09th May 2024,Brixton,Cash,Flat White - 2.75,
Anna Smith,09th May 2024,Brixton,Cash,Flat White -  2.75 ,9105997883104718
Aisha Bello,09th May 2024,Brixton,Cash,"Espresso -  2.0 , Latte -  2.5 , Mocha - £3.75",96003534933862477
Jake Thompson,09-05-2024 19:06,Brixton,Card,"Espresso -  2.0 , Latte - £2.5",
Chen Wei,09 May 2024 21:00,Brixton,Card,Cappuccino - £3.0,55781455881888263
Sophie Dubois,09 May 2024 10:56,Brixton,Cash,"Mocha -  £3.75 , Americano -  £2.2 , Cappuccino - £3.0",63621543962135838
Chinedu Okafor,09-05-2024 19:34,Brixton,Card,"Cappuccino -  £3.0 , Espresso - £2.0, Mocha -  £3.75 ",15556473246498734
James Carter,09-05-2024 21:57,Brixton,Cash,"Flat White -  2.75 , Mocha - 3.75, Mocha -  £3.75 ",38360379765325724
Maria Lopez,09 May 2024 14:09,Brixton,Card,"Mocha -  3.75 , Cappuccino - £3.0",
Leila Ahmed,09/05/2024,Brixton,Card,Macchiato -  £3.1 ,38674147510019946
Fatima Yusuf,09/05/2024,Brixton,Cash,"Macchiato - £3.1, Espresso - £2.0, Espresso -  2.0 ",
Chinedu Okafor,2024/05/09 16:34,Brixton,Cash,Latte -  £2.5 ,68561301113260587
Carlos Reyes,09-05-2024 08:37,Brixton,Card,"Espresso - £2.0, Flat White - £2.75, Americano - £2.2",
,09-05-2024 13:12,Brixton,Cash,"Flat White - £2.75, Espresso - 2.0, Flat White - £2.75",87022871928104891
Oliver Twist,09th May 2024,Brixton,Card,"Flat White - £2.75, Cappuccino -  £3.0 , Mocha -  3.75 ",
Nina Patel,09 May 2024 07:20,Brixton,Cash,"Mocha -  £3.75 , Flat White -  2.75 , Espresso - £2.0",9.192949914582898e+16
Jake Thompson,09 May 2024 21:47,Brixton,Cash,"Latte - £2.5, Mocha -  3.75 , Espresso - 2.0",56401898691723342
Sophie Dubois,09/05/2024,Brixton,Card,"Latte -  2.5 , Cappuccino - £3.0",2136451923853118
Jake Thompson,09th May 2024,Brixton,Cash,"Espresso -  £2.0 , Espresso -  £2.0 ",30714586856000346
Sophie Dubois,2024/05/09 14:23,Brixton,Cash,"Espresso -  £2.0 , Latte -  2.5 ",86234317133209275
Anna Smith,09/05/2024,Brixton,Card,"Espresso - 2.0, Macchiato - £3.1, Cappuccino - 3.0",73670893789765763
Oliver Twist,2024/05/09 08:40,Brixton,Card,"Mocha - £3.75, Mocha - £3.75, Latte - 2.5",
Oliver Twist,09th May 2024,Brixton,Card,"Latte -  2.5 , Mocha -  £3.75 , Macchiato - £3.1",42468689126458125
James Carter,2024/05/09 17:53,Brixton,Cash,Mocha - 3.75,72411231247580567
