Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Aisha Bello,04 May 2024 10:56,Brixton,Card,Macchiato -  £3.1 ,
James Carter,04th May 2024,Brixton,Cash,Cappuccino - £3.0,28567747002951248
Nina Patel,04-05-2024 08:15,Brixton,Card,"Mocha - 3.75, Americano -  £2.2 , Americano -  2.2 ",
,2024/05/04 14:35,Brixton,Card,"Flat White - £2.75, Latte - 2.5",86944344013686155
Chen Wei,04 May 2024 09:00,Brixton,Cash,"Macchiato -  £3.1 , Mocha -  3.75 , Cappuccino - £3.0",82973738002145703
Nina Patel,04-05-2024 21:10,Brixton,Card,"Macchiato - 3.1, Americano -  £2.2 , Latte - 2.5",
Fatima Yusuf,2024/05/04 21:04,Brixton,Card,"Cappuccino - 3.0, Mocha -  £3.75 ",85705940589048279
Aisha Bello,04/05/2024,Brixton,Card,"Mocha - £3.75, Espresso - £2.0, Cappuccino - £3.0",
Sophie Dubois,04/05/2024,Brixton,Cash,Americano - £2.2,94599687647276886
Sophie Dubois,04-05-2024 08:24,Brixton,Cash,Macchiato -  £3.1 ,84032120044473764
,04-05-2024 10:23,Brixton,Cash,"Latte -  £2.5 , Cappuccino - 3.0, Macchiato - £3.1",49030987212849758
Jake Thompson,04/05/2024,Brixton,Card,"Mocha -  3.75 , Flat White - 2.75, Flat White - £2.75",62193989924456165
Dave Johnson,04-05-2024 11:36,Brixton,Card,Espresso -  £2.0 ,19849030120277198
Leila Ahmed,04 May 2024 09:20,Brixton,Cash,"Latte - 2.5, Mocha -  £3.75 , Latte -  £2.5 ",1463348449074963
Chen Wei,04th May 2024,Brixton,Card,Flat White - 2.75,15524604317594760
Sophie Dubois,04 May 2024 20:04,Brixton,Cash,"Espresso -  £2.0 , Flat White - 2.75",86258222804012247
Maria Lopez,04/05/2024,Brixton,Cash,Espresso - 2.0,18643874647568907
Carlos Reyes,04 May 2024 13:25,Brixton,Cash,Espresso - 2.0,
Anna Smith,04 May 2024 11:04,Brixton,Card,"Flat White - £2.75, Latte -  £2.5 ",
Carlos Reyes,04 May 2024 15:43,Brixton,Cash,"Latte - £2.5, Americano -  2.2 ",4.902207134849607e+16
Jake Thompson,2024/05/04 11:44,Brixton,Cash,"Espresso -  2.0 , Latte -  £2.5 ",98687409360940469
,2024/05/04 12:22,Brixton,Cash,Latte - £2.5,26156221312347005
Fatima Yusuf,04th May 2024,Brixton,Card,Flat White - £2.75,
Maria Lopez,04th May 2024,Brixton,Card,"Mocha - £3.75, Americano -  £2.2 ",
Aisha Bello,04 May 2024 12:16,Brixton,Card,"Flat White - £2.75, Americano -  £2.2 ",29483884977506540
Nina Patel,04 May 2024 14:32,Brixton,Cash,"Latte -  £2.5 , Cappuccino -  3.0 ",
James Carter,04 May 2024 11:34,Brixton,Cash,Americano - 2.2,20177535012682480
Sophie Dubois,04 May 2024 08:11,Brixton,Cash,Espresso - 2.0,
Aisha Bello,04th May 2024,Brixton,Cash,"Flat White - £2.75, Americano - £2.2",
Chinedu Okafor,04 May 2024 20:34,Brixton,Cash,"Espresso -  £2.0 , Latte -  £2.5 ",79226614483205214
Anna Smith,04/05/2024,Brixton,Cash,Latte - 2.5,
Aisha Bello,2024/05/04 16:19,Brixton,Cash,"Mocha - £3.75, Macchiato - £3.1",19439773345635661
Grace Kim,04th May 2024,Brixton,Cash,Mocha - 3.75,59423108291422821
Jake Thompson,2024/05/04 07:35,Brixton,Cash,"Mocha - 3.75, Latte -  £2.5 ",8075594034070744.0
Jake Thompson,04 May 2024 22:05,Brixton,Cash,Latte - 2.5,
Aisha Bello,2024/05/04 15:39,Brixton,Cash,"Macchiato - £3.1, Americano -  2.2 ",50835447833659521
Maria Lopez,04-05-2024 15:23,Brixton,Cash,Macchiato - £3.1,90927539918716704
Carlos Reyes,04/05/2024,Brixton,Card,"Espresso - £2.0, Latte -  £2.5 , Flat White - 2.75",71019713999879555
Chen Wei,04/05/2024,Brixton,Cash,Latte - 2.5,38404372332800540
Anna Smith,04 May 2024 22:35,Brixton,Card,"Mocha -  3.75 , Espresso -  £2.0 , Cappuccino -  £3.0 ",85806491356522818
Leila Ahmed,04/05/2024,Brixton,Cash,"Americano -  £2.2 , Flat White - £2.75",
Dave Johnson,04th May 2024,Brixton,Card,Americano - £2.2,41353017834655190
Aisha Bello,04-05-2024 21:14,Brixton,Card,"Latte - £2.5, Cappuccino -  £3.0 , Cappuccino - 3.0",882246933617981.0
Chinedu Okafor,04/05/2024,Brixton,Cash,"Cappuccino - £3.0, Espresso -  £2.0 ",2.6017796677912116e+16
James Carter,04-05-2024 10:09,Brixton,Card,Latte - £2.5,
,04-05-2024 16:33,Brixton,Card,"Macchiato -  £3.1 , Latte -  £2.5 , Espresso -  £2.0 ",63984734804861199
James Carter,04/05/2024,Brixton,Cash,"Cappuccino - £3.0, Mocha -  3.75 , Macchiato - 3.1",
Nina Patel,2024/05/04 16:53,Brixton,Cash,"Latte -  2.5 , Macchiato - 3.1",33405312710752618
Sophie Dubois,04th May 2024,Brixton,Card,"Cappuccino - £3.0, Latte -  £2.5 ",68329687393481348
Fatima Yusuf,04-05-2024 18:24,Brixton,Cash,"Latte - 2.5, Espresso - £2.0, Macchiato -  3.1 ",
Carlos Reyes,04 May 2024 17:17,Brixton,Card,"Mocha -  £3.75 , Espresso - £2.0",96892851421811477
,04-05-2024 19:42,Brixton,Card,"Flat White -  £2.75 , Latte -  2.5 , Macchiato - £3.1",28636436302644685
,04th May 2024,Brixton,Card,"Espresso -  £2.0 , Flat White -  2.75 ",
Chinedu Okafor,04/05/2024,Brixton,Cash,Espresso -  £2.0 ,91051271891929560
Leila Ahmed,04 May 2024 12:22,Brixton,Card,"Macchiato -  3.1 , Cappuccino - £3.0, Flat White - £2.75",14829280543131587
Sophie Dubois,04th May 2024,Brixton,Card,"Latte - £2.5, Americano - £2.2",
Fatima Yusuf,04/05/2024,Brixton,Cash,"Macchiato - 3.1, Cappuccino - 3.0",37048070372574073
Carlos Reyes,04th May 2024,Brixton,Cash,Latte - 2.5,
Anna Smith,04-05-2024 09:49,Brixton,Cash,Cappuccino -  3.0 ,66086288872860581
Oliver Twist,04/05/2024,Brixton,Card,"Cappuccino -  3.0 , Cappuccino - £3.0, Latte - £2.5",35897506822997506
Nina Patel,04 May 2024 12:44,Brixton,Card,"Cappuccino - £3.0, Cappuccino - £3.0",97418894811760036
Anna Smith,04-05-2024 18:10,Brixton,Card,"Mocha -  3.75 , Mocha -  £3.75 ",96687808783580928
James Carter,2024/05/04 19:35,Brixton,Card,"Espresso -  2.0 , Cappuccino -  £3.0 ",37995049740021017
Grace Kim,2024/05/04 12:05,Brixton,Cash,Macchiato - 3.1,89024863608997381
Leila Ahmed,04/05/2024,Brixton,Cash,"Flat White -  £2.75 , Flat White -  £2.75 , Latte -  £2.5 ",
Jake Thompson,04th May 2024,Brixton,Card,Macchiato - £3.1,7264027025716323
Dave Johnson,04-05-2024 19:52,Brixton,Card,"Mocha - 3.75, Mocha -  3.75 ",90091387115262930
Nina Patel,04 May 2024 15:38,Brixton,Card,Mocha -  £3.75 ,57628721749891699
Oliver Twist,04/05/2024,Brixton,Card,Latte -  £2.5 ,
Sophie Dubois,04/05/2024,Brixton,Cash,"Americano - £2.2, Espresso - 2.0",63324058542707940
Jake Thompson,04 May 2024 22:32,Brixton,Card,"Flat White -  £2.75 , Mocha -  £3.75 , Americano - £2.2",2.4934826869720548e+16
Leila Ahmed,04 May 2024 08:53,Brixton,Card,Cappuccino - 3.0,97279844861840593
Carlos Reyes,04/05/2024,Brixton,Card,"Macchiato - £3.1, Macchiato -  3.1 , Macchiato -  £3.1 ",
Carlos Reyes,04-05-2024 17:41,Brixton,Card,"Espresso -  £2.0 , Cappuccino -  £3.0 , Mocha - £3.75",80506840997322739
Chen Wei,04th May 2024,Brixton,Card,Macchiato -  £3.1 ,75636014822299807
James Carter,2024/05/04 22:50,Brixton,Cash,Americano - 2.2,36506199568176742
Dave Johnson,04 May 2024 14:58,Brixton,Card,"Espresso - 2.0, Cappuccino -  3.0 ",54379754690672539
Chinedu Okafor,2024/05/04 20:40,Brixton,Cash,"Macchiato - 3.1, Cappuccino - £3.0",1735759724315460
Maria Lopez,04-05-2024 18:29,Brixton,Cash,"Flat White - 2.75, Espresso - 2.0, Cappuccino -  £3.0 ",33370220203825214
Chen Wei,04/05/2024,Brixton,Cash,"Mocha -  £3.75 , Macchiato -  £3.1 ",
Aisha Bello,04th May 2024,Brixton,Card,"Flat White - £2.75, Flat White - £2.75, Espresso -  2.0 ",36596668749583737
Anna Smith,04 May 2024 09:23,Brixton,Cash,"Americano -  2.2 , Mocha -  £3.75 ",95425201939050606
Anna Smith,04/05/2024,Brixton,Cash,"Mocha -  £3.75 , Cappuccino -  £3.0 ",79499767027924204
Nina Patel,04 May 2024 22:17,Brixton,Cash,Macchiato - 3.1,5.077198902648875e+16
Maria Lopez,04-05-2024 12:40,Brixton,Card,"Americano -  2.2 , Flat White - 2.75",44870074834116112
Nina Patel,2024/05/04 07:43,Brixton,Cash,Cappuccino - 3.0,9674961887235284
Aisha Bello,04/05/2024,Brixton,Card,"Latte - £2.5, Macchiato - 3.1",
Nina Patel,04th May 2024,Brixton,Card,"Cappuccino -  3.0 , Flat White -  £2.75 ",28905873617741739
Fatima Yusuf,04 May 2024 18:53,Brixton,Card,"Americano -  2.2 , Flat White - £2.75",
Sophie Dubois,04/05/2024,Brixton,Cash,Flat White - £2.75,19399310175183966
Aisha Bello,04/05/2024,Brixton,Card,"Cappuccino -  £3.0 , Americano - £2.2",
Maria Lopez,2024/05/04 18:42,Brixton,Cash,"Espresso - £2.0, Flat White -  2.75 , Espresso -  2.0 ",
Anna Smith,04/05/2024,Brixton,Card,"Americano - 2.2, Latte - £2.5",
Chinedu Okafor,04-05-2024 07:45,Brixton,Cash,Latte - 2.5,13599590016968808
Anna Smith,04-05-2024 21:02,Brixton,Card,"Espresso - 2.0, Macchiato - 3.1",62359489225008225
Aisha Bello,04-05-2024 22:39,Brixton,Cash,Flat White -  £2.75 ,
Chinedu Okafor,2024/05/04 21:22,Brixton,Card,"Cappuccino - 3.0, Cappuccino -  3.0 ",39551187816859144
Dave Johnson,04-05-2024 11:31,Brixton,Card,"Americano -  £2.2 , Cappuccino - £3.0",5670344297970919
Carlos Reyes,04th May 2024,Brixton,Cash,"Flat White -  £2.75 , Latte -  £2.5 ",
Jake Thompson,04-05-2024 19:18,Brixton,Card,"Macchiato -  3.1 , Mocha - 3.75, Flat White - 2.75",97023793125847266
Aisha Bello,04-05-2024 15:14,Brixton,Card,"Latte -  £2.5 , Flat White - £2.75, Espresso -  2.0 ",26064837209304680
,04 May 2024 11:18,Brixton,Card,"Macchiato -  £3.1 , Espresso - £2.0",
Leila Ahmed,04/05/2024,Brixton,Card,"Americano - £2.2, Espresso - £2.0, Americano - 2.2",22192553120997110
Aisha Bello,04 May 2024 17:08,Brixton,Cash,"Cappuccino - 3.0, Cappuccino -  3.0 ",
Nina Patel,04-05-2024 17:33,Brixton,Card,"Flat White - 2.75, Flat White - £2.75, Cappuccino -  £3.0 ",29719911492477460
Dave Johnson,04-05-2024 16:06,Brixton,Cash,Americano -  £2.2 ,7.027709668407685e+16
,2024/05/04 07:13,Brixton,Card,"Americano -  £2.2 , Americano - £2.2, Latte - £2.5",69696185141419691
Fatima Yusuf,04th May 2024,Brixton,Card,Flat White - 2.75,7606062105628363
Aisha Bello,04 May 2024 11:27,Brixton,Cash,Macchiato - 3.1,4.157886737632494e+16
Sophie Dubois,04th May 2024,Brixton,Card,"Flat White - 2.75, Macchiato -  £3.1 ",49317346946708947
Chinedu Okafor,04th May 2024,Brixton,Cash,"Latte -  £2.5 , Macchiato - 3.1",83877785840954965
,2024/05/04 22:34,Brixton,Cash,Macchiato - £3.1,
James Carter,04/05/2024,Brixton,Card,Americano - 2.2,55651156996744904
Carlos Reyes,04th May 2024,Brixton,Card,"Mocha -  £3.75 , Americano -  £2.2 , Mocha -  3.75 ",52360069408052464
Aisha Bello,04/05/2024,Brixton,Card,Cappuccino -  £3.0 ,22051223628466907
Sophie Dubois,04-05-2024 16:35,Brixton,Cash,"Flat White -  2.75 , Mocha - £3.75",7478711755596568
Carlos Reyes,04-05-2024 21:10,Brixton,Card,"Cappuccino - £3.0, Espresso - £2.0, Mocha -  £3.75 ",35277649279274026
James Carter,04-05-2024 21:56,Brixton,Cash,"Flat White -  £2.75 , Latte - £2.5, Flat White - £2.75",64515202867427100
Dave Johnson,04/05/2024,Brixton,Card,Espresso -  2.0 ,
Dave Johnson,04/05/2024,Brixton,Card,Flat White -  2.75 ,55023596123466495
