Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Dave Johnson,28th April 2024,Soho,Card,Macchiato - £3.1,8.995618579156062e+00+15
Aisha Bello,2024/04/28 10:22,Soho,Card,"Flat White -  2.75 , Cappuccino - 3.0",86499308448282168
Carlos Reyes,28-04-2024 11:41,Soho,Cash,"Latte -  2.5 , Americano - £2.2",
Carlos Reyes,28th April 2024,Soho,Card,Latte -  2.5 ,70576327479234580
Maria Lopez,2024/04/28 19:21,Soho,Card,"Cappuccino - 3.0, Mocha - £3.75, Cappuccino - 3.0",55614193725017771
Jake Thompson,28th April 2024,Soho,Cash,Mocha -  3.75 ,
James Carter,28-04-2024 17:44,Soho,Card,"Macchiato -  3.1 , Macchiato - £3.1",
James Carter,28th April 2024,Soho,Card,"Espresso - 2.0, Americano -  2.2 ",6.246696362602078e+00+16
Anna Smith,28th April 2024,Soho,Cash,"Macchiato - £3.1, Cappuccino - £3.0",
,28 Apr 2024 12:49,Soho,Cash,"Flat White - 2.75, Flat White - 2.75",
Anna Smith,28 Apr 2024 08:26,Soho,Card,"Americano - £2.2, Flat White - £2.75, Flat White -  2.75 ",66260088609674160
,28th April 2024,Soho,,Americano -  2.2 ,
,2024/04/28 15:59,Soho,Card,"Macchiato - 3.1, Macchiato -  3.1 ",21025406784555324
James Carter,28-04-2024 22:17,Soho,Cash,Flat White - £2.75,
Leila Ahmed,2024/04/28 10:53,Soho,Cash,"Latte -  2.5 , Americano - £2.2, Americano - 2.2",
Oliver Twist,2024/04/28 16:04,Soho,Cash,Latte -  2.5 ,
Anna Smith,28 Apr 2024 18:18,Soho,Card,"Mocha -  3.75 , Americano - 2.2, Latte - £2.5",45067010225862014
Sophie Dubois,28/04/2024,Soho,Cash,Espresso - 2.0,
Dave Johnson,28th April 2024,Soho,Card,"Macchiato - 3.1, Macchiato - £3.1",35579153006922041
James Carter,2024/04/28 22:18,Soho,Card,Americano - £2.2,47373696742045765
Maria Lopez,28th April 2024,Soho,Cash,"Cappuccino - £3.0, Flat White -  2.75 , Macchiato - £3.1, Cappuccino - £3.0",
Anna Smith,28 Apr 2024 16:23,Soho,Cash,Espresso - £2.0,
Carlos Reyes,28/04/2024,Soho,Cash,Cappuccino -  3.0 ,
Oliver Twist,28/04/2024,Soho,Card,Macchiato - 3.1,25982646079249746
Nina Patel,28th April 2024,Soho,Cash,Flat White -  2.75 ,
Oliver Twist,2024/04/28 13:07,Soho,Cash,Macchiato - £3.1,
Grace Kim,2024/04/28 10:33,Soho,Cash,Cappuccino - 3.0,
Nina Patel,2024/04/28 16:54,Soho,Card,Mocha - 3.75,61984351606194177
Fatima Yusuf,28/04/2024,Soho,Cash,Cappuccino - 3.0,
Oliver Twist,28-04-2024 10:07,Soho,Cash,Macchiato - 3.1,
Fatima Yusuf,28-04-2024 10:14,Soho,Card,"Americano - £2.2, Americano - 2.2",29049227807885136
Maria Lopez,2024/04/28 21:00,Soho,Cash,Mocha - £3.75,
Chinedu Okafor,28 Apr 2024 11:08,Soho,Cash,"Latte - 2.5, Flat White - 2.75, Latte - 2.5",
Maria Lopez,2024/04/28 21:46,Soho,Card,Flat White -  2.75 ,8251999625730052
James Carter,28th April 2024,Soho,Card,"Espresso - 2.0, Mocha -  3.75 , Americano -  2.2 , Espresso - 2.0",24704157445004372
Fatima Yusuf,28/04/2024,Soho,Card,"Americano - £2.2, Macchiato - £3.1, Macchiato -  3.1 ",65131388502560116
Sophie Dubois,28/04/2024,Soho,Cash,"Latte - £2.5, Latte -  2.5 , Macchiato - 3.1, Cappuccino -  3.0 ",
Fatima Yusuf,28-04-2024 12:17,Soho,Cash,"Latte - 2.5, Mocha - 3.75",
Jake Thompson,28/04/2024,Soho,Cash,"Flat White - 2.75, Latte -  2.5 , Espresso - £2.0",
Sophie Dubois,28-04-2024 21:12,Soho,Card,Cappuccino - £3.0,21094659108398546
Maria Lopez,28th April 2024,Soho,Cash,Espresso - 2.0,
Grace Kim,28/04/2024,Soho,Card,"Latte - 2.5, Cappuccino - £3.0",6.371989214032577e+00+16
Carlos Reyes,28th April 2024,Soho,Card,"Macchiato - £3.1, Espresso - £2.0",18765568831637424
,28/04/2024,Soho,Cash,Espresso - 2.0,
Jake Thompson,28-04-2024 19:34,Soho,Cash,"Flat White - 2.75, Flat White -  2.75 ",
Chen Wei,28th April 2024,Soho,Card,"Espresso - £2.0, Cappuccino - £3.0, Americano - £2.2",83864873118542071
Jake Thompson,28th April 2024,Soho,Card,"Americano - 2.2, Mocha -  3.75 ",36044603569845366
Leila Ahmed,28-04-2024 10:50,Soho,Card,"Flat White - 2.75, Americano -  2.2 , Macchiato -  3.1 , Espresso - 2.0",1.195605422111466e+00+15
,2024/04/28 13:26,Soho,Cash,"Latte -  2.5 , Mocha - 3.75, Cappuccino -  3.0 ",
Anna Smith,2024/04/28 15:14,Soho,Cash,"Mocha - £3.75, Flat White - 2.75",
Chen Wei,2024/04/28 21:07,Soho,Card,"Cappuccino - 3.0, Latte - 2.5, Cappuccino - 3.0",47513721274787899
