Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Fatima Yusuf,27th April 2024,Soho,Card,Espresso - £2.0,3.892139513837306e+00+16
Nina Patel,2024/04/27 10:42,Soho,Cash,Espresso - £2.0,
Anna Smith,27 Apr 2024 15:08,Soho,Cash,"Mocha -  3.75 , Americano -  2.2 ",
James Carter,27-04-2024 18:53,Soho,Cash,Mocha -  3.75 ,
Chinedu Okafor,27/04/2024,Soho,Cash,"Macchiato - £3.1, Flat White - £2.75, Flat White - 2.75",
Leila Ahmed,27-04-2024 22:06,Soho,Card,"Cappuccino -  3.0 , Cappuccino - 3.0",16975310931672559
,27th April 2024,Soho,Card,"Flat White - 2.75, Macchiato - £3.1",64922309360585611
Nina Patel,27/04/2024,Soho,Cash,Macchiato -  3.1 ,
Chen Wei,27/04/2024,Soho,Card,"Espresso - £2.0, Macchiato - 3.1",77615229852859372
Maria Lopez,27-04-2024 08:15,Soho,Cash,"Macchiato - 3.1, Macchiato - £3.1",
Leila Ahmed,2024/04/27 13:56,Soho,Card,Cappuccino - £3.0,9427423103008221
Grace Kim,27th April 2024,Soho,Cash,"Latte - £2.5, Americano - 2.2, Americano -  2.2 ",
Leila Ahmed,27th April 2024,Soho,Cash,Espresso - £2.0,
Chinedu Okafor,27/04/2024,Soho,Card,"Latte - 2.5, Mocha - £3.75",45268714338330631
Dave Johnson,27/04/2024,Soho,Card,"Macchiato -  3.1 , Americano - £2.2",53104765954143409
Sophie Dubois,2024/04/27 11:02,Soho,Cash,Flat White -  2.75 ,
Nina Patel,27th April 2024,Soho,Cash,"Macchiato - 3.1, Espresso - 2.0",
Leila Ahmed,2024/04/27 10:46,Soho,Card,"Mocha - 3.75, Espresso - 2.0",93153654185887082
Anna Smith,27-04-2024 22:55,Soho,Card,"Americano - 2.2, Macchiato - 3.1, Latte - 2.5",58165467622408893
Grace Kim,27th April 2024,Soho,Card,Flat White - 2.75,71507223870864674
Anna Smith,2024/04/27 09:17,Soho,Cash,Latte - £2.5,
Leila Ahmed,2024/04/27 10:47,Soho,Card,"Mocha - 3.75, Espresso - £2.0",9.517111918058410e+00+16
Sophie Dubois,27-04-2024 19:57,Soho,Card,"Cappuccino - £3.0, Flat White - £2.75, Mocha - £3.75",76804265757089519
Sophie Dubois,27 Apr 2024 10:53,Soho,Card,"Mocha -  3.75 , Cappuccino -  3.0 ",11678523087459697
Aisha Bello,27/04/2024,Soho,Card,"Americano -  2.2 , Mocha -  3.75 ",
Aisha Bello,2024/04/27 21:10,Soho,Card,"Flat White - 2.75, Espresso - £2.0, Mocha -  3.75 ",6.556410838065727e+00+15
Dave Johnson,27th April 2024,Soho,Cash,Americano - 2.2,
Leila Ahmed,27-04-2024 22:33,Soho,Cash,"Americano - 2.2, Americano - £2.2",
Dave Johnson,2024/04/27 21:19,Soho,Card,"Macchiato - £3.1, Cappuccino - 3.0",5.360944436441549e+00+15
,27 Apr 2024 20:05,Soho,Card,Mocha - £3.75,37329430538516307
James Carter,2024/04/27 16:12,Soho,Cash,"Mocha - £3.75, Flat White - 2.75, Americano -  2.2 ",
Chinedu Okafor,27-04-2024 11:10,Soho,Cash,"Macchiato - £3.1, Espresso - 2.0",
Fatima Yusuf,27-04-2024 08:43,Soho,Cash,Espresso - £2.0,
Oliver Twist,2024/04/27 08:20,Soho,Cash,Flat White -  2.75 ,
Grace Kim,27-04-2024 21:53,Soho,Cash,"Mocha - £3.75, Americano - £2.2",
Chinedu Okafor,27 Apr 2024 12:33,Soho,Card,Flat White - 2.75,20931024012505616
,27 Apr 2024 15:50,Soho,Cash,"Latte -  2.5 , Macchiato -  3.1 , Americano -  2.2 ",
Anna Smith,27 Apr 2024 17:43,Soho,Card,Cappuccino - 3.0,1.099623166130711e+00+16
Aisha Bello,27th April 2024,Soho,Card,"Mocha - 3.75, Mocha - 3.75, Americano -  2.2 , Espresso - 2.0",65210509662923556
Dave Johnson,27 Apr 2024 09:17,Soho,Cash,"Flat White -  2.75 , Latte -  2.5 , Latte -  2.5 ",
Nina Patel,2024/04/27 11:06,Soho,Card,Cappuccino - £3.0,
Oliver Twist,27th April 2024,Soho,Card,Macchiato - 3.1,40662025916703970
Jake Thompson,27/04/2024,Soho,Card,Cappuccino -  3.0 ,4125195576950526
Nina Patel,2024/04/27 22:00,Soho,Card,Mocha -  3.75 ,4.616384063072678e+00+16
Grace Kim,27-04-2024 08:53,Soho,Card,Cappuccino - £3.0,76878666659514050
Dave Johnson,27-04-2024 18:15,Soho,Cash,"Macchiato -  3.1 , Latte - 2.5",
Leila Ahmed,2024/04/27 16:07,Soho,Card,"Flat White - £2.75, Latte - 2.5, Espresso - 2.0",9.543403155052237e+00+17
Sophie Dubois,27/04/2024,Soho,Cash,"Macchiato - £3.1, Mocha - 3.75, Latte - 2.5",
Sophie Dubois,2024/04/27 07:01,Soho,Card,Mocha - £3.75,37780292865279793
Maria Lopez,27/04/2024,Soho,Cash,"Cappuccino -  3.0 , Espresso - £2.0, Cappuccino - 3.0",
Jake Thompson,2024/04/27 15:41,Soho,Card,Espresso - 2.0,70634290581776125
Chinedu Okafor,27-04-2024 09:08,Soho,Cash,"Cappuccino - 3.0, Espresso - 2.0, Cappuccino - £3.0",
Chinedu Okafor,27-04-2024 15:56,Soho,Cash,"Flat White - 2.75, Americano -  2.2 , Cappuccino -  3.0 ",
Carlos Reyes,27/04/2024,Soho,Cash,"Latte -  2.5 , Cappuccino -  3.0 ",
Grace Kim,27-04-2024 08:54,Soho,Card,"Flat White - £2.75, Cappuccino -  3.0 ",6904627673227789
Fatima Yusuf,27th April 2024,Soho,Card,Mocha -  3.75 ,44183379129881529
Chinedu Okafor,27th April 2024,Soho,Cash,"Espresso - £2.0, Macchiato -  3.1 ",
Dave Johnson,27 Apr 2024 21:36,Soho,Card,Macchiato - £3.1,36883315432293391
Maria Lopez,27th April 2024,Soho,Card,Latte - 2.5,92671092348366550
Chinedu Okafor,2024/04/27 21:29,Soho,Cash,"Cappuccino -  3.0 , Flat White - 2.75, Cappuccino - £3.0, Latte -  2.5 ",
Oliver Twist,2024/04/27 21:03,Soho,Card,Mocha - £3.75,9446084474280082
Sophie Dubois,2024/04/27 22:20,Soho,Cash,Macchiato - 3.1,
Grace Kim,27th April 2024,Soho,Card,Macchiato - 3.1,51738719948883598
Chinedu Okafor,2024/04/27 15:16,Soho,Card,"Mocha - 3.75, Mocha -  3.75 , Macchiato - 3.1",4061553398005488
Fatima Yusuf,27-04-2024 14:41,Soho,Card,"Latte - £2.5, Espresso - £2.0",43693540309749622
Fatima Yusuf,2024/04/27 11:51,Soho,Card,"Macchiato -  3.1 , Latte - £2.5, Latte - £2.5",
Chen Wei,27/04/2024,Soho,Cash,"Macchiato - £3.1, Flat White - £2.75, Mocha -  3.75 ",
Nina Patel,27/04/2024,Soho,Card,Cappuccino -  3.0 ,
Carlos Reyes,2024/04/27 20:24,Soho,,Mocha -  3.75 ,
Fatima Yusuf,27-04-2024 15:52,Soho,Cash,"Latte - 2.5, Americano - 2.2, Mocha - 3.75",
Maria Lopez,27th April 2024,Soho,Card,"Cappuccino - 3.0, Cappuccino -  3.0 , Mocha -  3.75 ",26331686962832112
Maria Lopez,2024/04/27 19:09,Soho,Cash,"Americano - £2.2, Americano - 2.2, Americano - 2.2",
Leila Ahmed,27th April 2024,Soho,Cash,Cappuccino - 3.0,
Leila Ahmed,27 Apr 2024 14:26,Soho,Cash,Latte - £2.5,
