Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Carlos Reyes,02 May 2024 18:45,Richmond,Card,"Latte -  £2.5 , Flat White -  £2.75 , Macchiato -  £3.1 ",
Grace Kim,02 May 2024 09:25,Richmond,Card,"Cappuccino - £3.0, Cappuccino - 3.0, Cappuccino -  £3.0 ",81692451403898981
Oliver Twist,02th May 2024,Richmond,Card,"Espresso - 2.0, Latte - £2.5, Cappuccino - £3.0",
Grace Kim,02-05-2024 08:33,Richmond,Cash,"Americano -  £2.2 , Espresso -  2.0 ",35135889696404837
Carlos Reyes,02th May 2024,Richmond,Cash,"Mocha - £3.75, Cappuccino -  3.0 , Mocha - £3.75",12020379575420884
Anna Smith,02th May 2024,Richmond,Card,"Cappuccino -  3.0 , Mocha - £3.75, Americano - 2.2",
Leila Ahmed,02/05/2024,Richmond,Card,"Americano - 2.2, Flat White -  £2.75 ",
Grace Kim,02-05-2024 07:24,Richmond,Card,"Espresso - £2.0, Latte -  £2.5 ",
Oliver Twist,02-05-2024 08:07,Richmond,Card,"Flat White - £2.75, Macchiato - £3.1, Espresso - £2.0",
Sophie Dubois,02 May 2024 15:59,Richmond,Cash,"Flat White - £2.75, Latte - £2.5, Cappuccino -  3.0 ",
Carlos Reyes,02/05/2024,Richmond,Card,"Americano - 2.2, Flat White - £2.75, Macchiato -  £3.1 ",
Fatima Yusuf,02-05-2024 10:05,Richmond,Card,"Macchiato - 3.1, Espresso -  2.0 ",4.918030146797505e+16
Dave Johnson,02 May 2024 16:45,Richmond,Cash,"Cappuccino - £3.0, Flat White - 2.75",
Dave Johnson,02-05-2024 16:11,Richmond,Cash,"Flat White -  2.75 , Macchiato - 3.1, Flat White - £2.75",58344765612633534
Oliver Twist,2024/05/02 22:42,Richmond,Card,Macchiato - £3.1,69150559016471824
Jake Thompson,02-05-2024 18:38,Richmond,Card,Mocha - £3.75,5.207094154833212e+16
Chinedu Okafor,2024/05/02 07:31,Richmond,Cash,"Mocha - 3.75, Cappuccino -  £3.0 ",
Chinedu Okafor,02th May 2024,Richmond,Card,"Flat White -  £2.75 , Espresso - £2.0",
Leila Ahmed,02th May 2024,Richmond,Card,"Americano - 2.2, Americano - 2.2, Flat White - 2.75",
Dave Johnson,02/05/2024,Richmond,Card,"Flat White - £2.75, Latte - 2.5, Flat White -  £2.75 ",
Chinedu Okafor,02/05/2024,Richmond,Cash,Flat White - 2.75,
,02th May 2024,Richmond,Card,Espresso - £2.0,
Grace Kim,02/05/2024,Richmond,Card,"Americano -  £2.2 , Flat White -  £2.75 ",33985653986885250
Jake Thompson,2024/05/02 16:30,Richmond,Cash,"Americano - 2.2, Espresso -  £2.0 ",
Fatima Yusuf,02/05/2024,Richmond,Cash,"Flat White -  2.75 , Cappuccino - £3.0",2.101735722585133e+16
Nina Patel,02 May 2024 17:08,Richmond,Card,Cappuccino - 3.0,
Maria Lopez,02 May 2024 19:03,Richmond,Cash,"Mocha - 3.75, Latte -  £2.5 , Cappuccino - £3.0",54162410907396903
,02th May 2024,Richmond,Card,Mocha -  3.75 ,
Leila Ahmed,2024/05/02 21:20,Richmond,Card,"Cappuccino - £3.0, Macchiato - 3.1, Flat White - £2.75",32212937286018146
Dave Johnson,02 May 2024 15:58,Richmond,Card,Mocha -  3.75 ,
Chen Wei,02/05/2024,Richmond,Cash,Espresso -  2.0 ,
Nina Patel,02/05/2024,Richmond,Cash,Cappuccino -  £3.0 ,
Jake Thompson,02th May 2024,Richmond,Cash,"Cappuccino -  £3.0 , Espresso - £2.0, Macchiato - 3.1",71905474558161556
Leila Ahmed,2024/05/02 22:33,Richmond,Card,"Macchiato -  £3.1 , Mocha - 3.75, Espresso - £2.0",
Anna Smith,02-05-2024 12:24,Richmond,Cash,"Espresso - 2.0, Americano - £2.2",
Fatima Yusuf,02/05/2024,Richmond,Cash,"Flat White - £2.75, Mocha - £3.75, Flat White -  £2.75 ",83518140127082492
James Carter,02/05/2024,Richmond,Card,Latte - £2.5,
James Carter,02/05/2024,Richmond,Cash,Macchiato -  3.1 ,
Chinedu Okafor,02th May 2024,Richmond,Cash,Mocha - 3.75,
Aisha Bello,02/05/2024,Richmond,Card,Cappuccino - 3.0,
Maria Lopez,2024/05/02 14:47,Richmond,Card,Macchiato - 3.1,
Chinedu Okafor,02th May 2024,Richmond,Card,Americano - 2.2,80244293558764645
Maria Lopez,02 May 2024 14:31,Richmond,Cash,"Cappuccino - 3.0, Latte - 2.5, Cappuccino -  £3.0 ",81988050862059661
Chinedu Okafor,2024/05/02 22:02,Richmond,Cash,Mocha - £3.75,23855663818813997
Chen Wei,02 May 2024 22:32,Richmond,Cash,Flat White -  £2.75 ,7.0476157053905e+16
Anna Smith,2024/05/02 09:54,Richmond,Card,"Macchiato - £3.1, Latte -  2.5 ",60408446253274883
Fatima Yusuf,02/05/2024,Richmond,Cash,"Espresso -  2.0 , Latte - £2.5, Latte - £2.5",
Sophie Dubois,02 May 2024 14:38,Richmond,Card,"Macchiato -  £3.1 , Mocha - £3.75, Macchiato -  3.1 ",23258875560893179
Sophie Dubois,02 May 2024 12:55,Richmond,Card,"Macchiato - £3.1, Macchiato -  £3.1 , Macchiato -  £3.1 ",3.37383783933946e+16
Leila Ahmed,02-05-2024 22:28,Richmond,Cash,"Espresso -  2.0 , Latte - 2.5",96578431717320835
Nina Patel,2024/05/02 17:06,Richmond,Card,"Americano -  £2.2 , Americano -  2.2 , Latte -  £2.5 ",50126655223685782
,02/05/2024,Richmond,Card,"Mocha - 3.75, Espresso -  £2.0 , Cappuccino - £3.0",19226503902225240
Chen Wei,02-05-2024 15:11,Richmond,Cash,"Latte - £2.5, Macchiato - £3.1",4.688385659620492e+16
James Carter,02-05-2024 15:34,Richmond,Cash,Mocha - £3.75,
Maria Lopez,02th May 2024,Richmond,Card,"Americano - £2.2, Macchiato - £3.1",95161240008759777
Nina Patel,02 May 2024 08:29,Richmond,Cash,Mocha - £3.75,60077283195429668
Leila Ahmed,02-05-2024 09:52,Richmond,Card,"Americano - 2.2, Flat White -  £2.75 ",5.8064811291693656e+16
Chen Wei,02/05/2024,Richmond,Cash,Flat White - £2.75,48670797853131481
Grace Kim,2024/05/02 17:14,Richmond,Card,"Flat White - 2.75, Flat White - 2.75, Espresso -  2.0 ",
Dave Johnson,02th May 2024,Richmond,Card,"Flat White -  2.75 , Latte -  £2.5 ",
Sophie Dubois,02 May 2024 12:21,Richmond,Cash,Mocha -  £3.75 ,86268649768020197
Chen Wei,2024/05/02 20:30,Richmond,Cash,"Macchiato -  £3.1 , Latte -  £2.5 , Flat White - £2.75",
James Carter,02-05-2024 17:28,Richmond,Cash,"Americano - £2.2, Mocha -  3.75 , Macchiato - £3.1",43065612565090123
Leila Ahmed,02 May 2024 16:21,Richmond,Cash,"Mocha -  3.75 , Cappuccino -  3.0 , Mocha - £3.75",
Chinedu Okafor,2024/05/02 12:39,Richmond,Cash,"Flat White - 2.75, Latte - 2.5, Espresso - 2.0",
Maria Lopez,02/05/2024,Richmond,Cash,Flat White - 2.75,44347170895911962
Leila Ahmed,02-05-2024 17:34,Richmond,Card,"Latte - 2.5, Cappuccino -  3.0 , Mocha -  3.75 ",
Nina Patel,02/05/2024,Richmond,Cash,"Espresso -  £2.0 , Flat White -  2.75 ",
James Carter,02 May 2024 18:22,Richmond,Card,Latte - 2.5,54330821824411828
,02-05-2024 17:41,Richmond,Cash,"Americano - £2.2, Mocha - £3.75, Cappuccino -  3.0 ",38471268520542539
Leila Ahmed,02th May 2024,Richmond,Cash,"Americano - 2.2, Latte -  £2.5 , Flat White - 2.75",
Nina Patel,02th May 2024,Richmond,Card,Mocha -  3.75 ,
Aisha Bello,02 May 2024 18:52,Richmond,Cash,"Mocha -  £3.75 , Latte -  £2.5 ",
Oliver Twist,02 May 2024 22:17,Richmond,Card,"Mocha -  3.75 , Americano - £2.2",
Chinedu Okafor,2024/05/02 13:08,Richmond,Cash,Flat White -  2.75 ,
Carlos Reyes,02th May 2024,Richmond,Card,Macchiato -  £3.1 ,
Oliver Twist,02/05/2024,Richmond,Card,"Mocha - £3.75, Espresso - 2.0",
Jake Thompson,02/05/2024,Richmond,Card,"Espresso - £2.0, Macchiato - £3.1, Flat White -  £2.75 ",
Fatima Yusuf,02 May 2024 10:07,Richmond,Cash,Mocha -  £3.75 ,75735267370432843
Chen Wei,02 May 2024 13:50,Richmond,Card,"Americano -  2.2 , Espresso - 2.0",40585040055101849
Anna Smith,02/05/2024,Richmond,Cash,"Espresso - £2.0, Americano -  £2.2 ",
