Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Sophie Dubois,26/04/2024,Soho,Cash,"Flat White -  2.75 , Cappuccino - £3.0, Americano - 2.2",
Oliver Twist,26/04/2024,Soho,Cash,Macchiato - 3.1,
Dave Johnson,26/04/2024,Soho,Cash,"Mocha -  3.75 , Mocha -  3.75 ",
Chen Wei,26-04-2024 14:25,Soho,Cash,Flat White - £2.75,
Fatima Yusuf,26-04-2024 12:54,Soho,Card,Americano -  2.2 ,35658380621326932
Fatima Yusuf,26 Apr 2024 14:05,Soho,Cash,Macchiato - 3.1,
Nina Patel,26-04-2024 20:21,Soho,Cash,Mocha -  3.75 ,
Chinedu Okafor,26/04/2024,Soho,Cash,"Flat White -  2.75 , Flat White -  2.75 , Cappuccino -  3.0 , Americano -  2.2 ",
Aisha Bello,2024/04/26 10:33,Soho,Cash,"Flat White -  2.75 , Cappuccino - 3.0, Cappuccino - 3.0",
Chen Wei,2024/04/26 15:48,Soho,Cash,Cappuccino - £3.0,
James Carter,26-04-2024 07:35,Soho,Card,Macchiato - 3.1,
James Carter,26th April 2024,Soho,Cash,"Mocha -  3.75 , Americano - £2.2",
Aisha Bello,2024/04/26 20:17,Soho,Card,Flat White - £2.75,7.610707621381366e+00+17
Leila Ahmed,2024/04/26 08:03,Soho,Cash,Cappuccino - 3.0,
Sophie Dubois,26 Apr 2024 17:58,Soho,Cash,Flat White -  2.75 ,
Sophie Dubois,26/04/2024,Soho,Card,"Americano -  2.2 , Flat White -  2.75 ",2.816491815185792e+00+16
Anna Smith,2024/04/26 22:26,Soho,Cash,"Americano - £2.2, Latte - 2.5, Americano -  2.2 ",
Oliver Twist,26th April 2024,Soho,Cash,"Latte -  2.5 , Americano - 2.2",
James Carter,26 Apr 2024 19:06,Soho,Card,"Espresso - 2.0, Espresso - 2.0",9016438385105533
Leila Ahmed,26/04/2024,Soho,Cash,Cappuccino - 3.0,
Jake Thompson,26-04-2024 10:24,Soho,Cash,"Flat White - £2.75, Latte - 2.5, Mocha - £3.75",
Jake Thompson,2024/04/26 16:27,Soho,Card,"Macchiato -  3.1 , Espresso - £2.0",9.466341675491215e+00+15
Anna Smith,26th April 2024,Soho,Cash,Latte -  2.5 ,
Maria Lopez,26-04-2024 09:12,Soho,Cash,"Americano -  2.2 , Flat White -  2.75 ",
Chen Wei,2024/04/26 15:19,Soho,Card,"Mocha - 3.75, Flat White -  2.75 ",
Grace Kim,2024/04/26 10:19,Soho,Card,"Flat White -  2.75 , Latte -  2.5 ",99145265030321951
Sophie Dubois,26th April 2024,Soho,Card,"Americano - 2.2, Flat White - £2.75, Americano - 2.2",63031075637895993
Leila Ahmed,26 Apr 2024 17:01,Soho,Cash,Flat White - £2.75,
Grace Kim,26-04-2024 14:01,Soho,Cash,"Cappuccino -  3.0 , Espresso - 2.0",
Dave Johnson,26-04-2024 12:11,Soho,Cash,"Espresso - 2.0, Americano - 2.2",
Chinedu Okafor,26th April 2024,Soho,Card,"Americano - £2.2, Macchiato -  3.1 ",34064781598361146
Maria Lopez,26 Apr 2024 12:39,Soho,Card,Macchiato - £3.1,20172609420295920
Oliver Twist,26/04/2024,Soho,Card,"Flat White - £2.75, Macchiato -  3.1 , Mocha -  3.75 ",93224390206876702
,26 Apr 2024 16:35,Soho,Card,"Mocha -  3.75 , Macchiato - 3.1, Espresso - 2.0",55809047450213797
Jake Thompson,2024/04/26 22:09,Soho,Cash,"Espresso - £2.0, Americano - 2.2",
