Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chinedu Okafor,25-04-2024 07:54,Soho,Cash,Americano - 2.2,
Jake Thompson,25 Apr 2024 22:14,Soho,Card,"Cappuccino - 3.0, Americano - £2.2",78128182689706573
Sophie Dubois,25th April 2024,Soho,Cash,"Espresso - £2.0, Americano - 2.2",
Maria Lopez,2024/04/25 22:31,Soho,Cash,Flat White - 2.75,
Aisha Bello,25/04/2024,Soho,Card,"Flat White - 2.75, Flat White -  2.75 ",6.853625713236661e+00+16
Anna Smith,2024/04/25 18:08,Soho,Card,Macchiato -  3.1 ,
Fatima Yusuf,25/04/2024,Soho,Card,"Latte - £2.5, Flat White - £2.75, Cappuccino -  3.0 ",89254059577093887
Nina Patel,25th April 2024,Soho,Card,"Flat White - 2.75, Americano - £2.2",7.278463235479695e+00+15
Fatima Yusuf,2024/04/25 08:30,Soho,Card,"Espresso - £2.0, Americano - 2.2, Cappuccino - 3.0",24523578651968304
Grace Kim,25th April 2024,Soho,Card,"Cappuccino - £3.0, Macchiato -  3.1 ",9.425300840274458e+00+15
Dave Johnson,2024/04/25 08:26,Soho,Card,"Americano - 2.2, Flat White - £2.75, Mocha - 3.75",72537056724590452
Nina Patel,25 Apr 2024 14:30,Soho,Card,Macchiato - £3.1,8.613469362602803e+00+16
Oliver Twist,2024/04/25 22:49,Soho,Card,"Macchiato - 3.1, Americano - £2.2",1432921639365556
,2024/04/25 16:32,Soho,Card,"Latte -  2.5 , Americano -  2.2 ",9.476750963770071e+00+15
Jake Thompson,25 Apr 2024 10:40,Soho,Cash,"Flat White - £2.75, Cappuccino -  3.0 ",
Grace Kim,25-04-2024 18:17,Soho,Card,Mocha -  3.75 ,8.522043185143641e+00+16
Anna Smith,25-04-2024 22:01,Soho,Card,"Espresso - £2.0, Cappuccino -  3.0 ",27960149929478901
Chen Wei,25-04-2024 12:32,Soho,Cash,Macchiato - 3.1,
Carlos Reyes,2024/04/25 11:06,Soho,Card,"Latte -  2.5 , Flat White - £2.75",65863611839776583
Chinedu Okafor,25-04-2024 08:52,Soho,Card,Macchiato - £3.1,88102358794523114
Jake Thompson,2024/04/25 20:56,Soho,Card,"Americano - £2.2, Flat White - £2.75",2.075452923852943e+00+16
Carlos Reyes,25-04-2024 11:54,Soho,Cash,"Cappuccino -  3.0 , Mocha - 3.75",
Carlos Reyes,25th April 2024,Soho,Card,Mocha - £3.75,3759173578899752
Carlos Reyes,2024/04/25 20:42,Soho,Card,"Mocha - 3.75, Latte - £2.5, Macchiato - £3.1, Mocha - £3.75",48837068569838166
Sophie Dubois,25 Apr 2024 19:52,Soho,Cash,"Latte - £2.5, Latte - 2.5",
,2024/04/25 13:52,Soho,Card,"Cappuccino -  3.0 , Mocha - £3.75",9.286455134340596e+00+15
Grace Kim,2024/04/25 14:36,Soho,Cash,"Latte - £2.5, Mocha - £3.75, Cappuccino -  3.0 ",
Chinedu Okafor,25/04/2024,Soho,Card,Espresso - 2.0,91153732210579579
Maria Lopez,25/04/2024,Soho,Cash,Cappuccino -  3.0 ,
Sophie Dubois,2024/04/25 13:39,Soho,Card,"Espresso - 2.0, Macchiato -  3.1 , Mocha - £3.75",4.358470587179484e+00+15
Chinedu Okafor,2024/04/25 12:05,Soho,Cash,"Latte -  2.5 , Espresso - 2.0",
Grace Kim,25/04/2024,Soho,Card,"Latte -  2.5 , Mocha - £3.75, Americano -  2.2 ",68448751180885134
Chinedu Okafor,25th April 2024,Soho,Cash,Macchiato - £3.1,
Leila Ahmed,25/04/2024,Soho,Card,"Flat White -  2.75 , Latte - £2.5",5702917545843609
Carlos Reyes,25 Apr 2024 22:31,Soho,Cash,Flat White - 2.75,
Nina Patel,25-04-2024 19:21,Soho,Card,"Macchiato - 3.1, Macchiato -  3.1 , Cappuccino - 3.0",2.238545058433738e+00+16
Oliver Twist,25th April 2024,Soho,Card,"Cappuccino - £3.0, Macchiato -  3.1 ",28390286272921730
Leila Ahmed,25 Apr 2024 18:05,Soho,Card,"Americano - 2.2, Mocha -  3.75 ",32686544171829004
Leila Ahmed,2024/04/25 22:35,Soho,Cash,"Americano - 2.2, Cappuccino -  3.0 ",
Anna Smith,25/04/2024,Soho,Card,Flat White -  2.75 ,
Maria Lopez,2024/04/25 14:29,Soho,Cash,"Americano - £2.2, Macchiato - £3.1",
Sophie Dubois,25/04/2024,Soho,Cash,Macchiato - 3.1,
Aisha Bello,25th April 2024,Soho,Cash,"Espresso - 2.0, Mocha - £3.75",
Oliver Twist,2024/04/25 16:13,Soho,Card,"Espresso - £2.0, Macchiato - 3.1",351388722522087
Grace Kim,2024/04/25 16:06,Soho,Card,Espresso - £2.0,6.941238502852675e+00+16
Fatima Yusuf,2024/04/25 12:09,Soho,Cash,Flat White - 2.75,
,2024/04/25 21:36,Soho,Cash,"Cappuccino -  3.0 , Espresso - £2.0",
Aisha Bello,25 Apr 2024 18:46,Soho,Card,Macchiato -  3.1 ,74253342319612869
Nina Patel,2024/04/25 09:56,Soho,Cash,"Flat White - 2.75, Cappuccino -  3.0 ",
Chen Wei,2024/04/25 13:07,Soho,Card,Flat White - 2.75,1.297127675273130e+00+15
,25/04/2024,Soho,Card,"Americano -  2.2 , Cappuccino -  3.0 ",82149523393680214
Sophie Dubois,25-04-2024 10:47,Soho,Cash,"Mocha - 3.75, Americano -  2.2 ",
Grace Kim,25-04-2024 13:28,Soho,Card,"Latte -  2.5 , Mocha - £3.75",2.487245200761403e+00+16
Fatima Yusuf,25-04-2024 16:58,Soho,Cash,"Macchiato - 3.1, Latte - 2.5",
Maria Lopez,2024/04/25 21:21,Soho,Card,"Cappuccino - 3.0, Macchiato -  3.1 , Cappuccino -  3.0 ",93040823148958803
Jake Thompson,25/04/2024,Soho,Card,Cappuccino - 3.0,
Chen Wei,2024/04/25 08:55,Soho,Card,"Flat White -  2.75 , Espresso - 2.0, Flat White -  2.75 , Cappuccino - £3.0",83123325518359974
Dave Johnson,25/04/2024,Soho,,"Americano -  2.2 , Mocha - £3.75, Macchiato - £3.1, Mocha - £3.75",
Grace Kim,25 Apr 2024 11:09,Soho,Card,"Latte - 2.5, Flat White - £2.75",57966008160372598
Anna Smith,2024/04/25 19:02,Soho,Cash,Cappuccino -  3.0 ,
Anna Smith,25-04-2024 17:45,Soho,Cash,"Mocha - 3.75, Americano - 2.2",
Fatima Yusuf,25th April 2024,Soho,Cash,Macchiato - 3.1,
Fatima Yusuf,2024/04/25 09:55,Soho,Card,Mocha - £3.75,52202582410153730
Grace Kim,25th April 2024,Soho,Card,"Espresso - £2.0, Espresso - £2.0",39824990021232280
Carlos Reyes,25/04/2024,Soho,Card,Flat White -  2.75 ,19587961941383513
Dave Johnson,2024/04/25 11:24,Soho,Card,"Macchiato - £3.1, Cappuccino -  3.0 ",83898673333140744
Aisha Bello,25/04/2024,Soho,Cash,Invalid Order String,
Anna Smith,2024/04/25 08:55,Soho,Cash,"Latte - 2.5, Mocha - £3.75",
Fatima Yusuf,25th April 2024,Soho,Card,Macchiato - 3.1,58553033405892366
Jake Thompson,25 Apr 2024 18:41,Soho,Cash,Mocha - £3.75,
