Customer Name,Date/Time,Branch,Payment Type,Drinks Ordered,Card Number
Chen Wei,06th May 2024,Brixton,Cash,Macchiato - £3.1,34528065644495485
Oliver Twist,06th May 2024,Brixton,Card,"Flat White -  £2.75 , Flat White - £2.75, Americano - £2.2",
Chinedu Okafor,2024/05/06 09:26,Brixton,Cash,"Macchiato - £3.1, Espresso -  £2.0 ",82783182691875062
Carlos Reyes,06/05/2024,Brixton,Card,"Flat White - 2.75, Flat White - £2.75",92852067944970871
Dave Johnson,06th May 2024,Brixton,Cash,Espresso - £2.0,
Sophie Dubois,06 May 2024 21:02,Brixton,Card,"Mocha -  £3.75 , Latte - 2.5",6431366993524708
James Carter,06th May 2024,Brixton,Card,Cappuccino -  £3.0 ,
Grace Kim,2024/05/06 07:44,Brixton,Card,"Latte - £2.5, Cappuccino -  £3.0 , Mocha - £3.75",26729314008266081
Anna Smith,06/05/2024,Brixton,Card,"Americano - 2.2, Americano - £2.2, Macchiato -  £3.1 ",
Carlos Reyes,06 May 2024 22:41,Brixton,Card,Macchiato -  £3.1 ,
Jake Thompson,06/05/2024,Brixton,Cash,"Espresso - £2.0, Flat White -  £2.75 ",74600318377602648
Leila Ahmed,06/05/2024,Brixton,Cash,"Latte -  £2.5 , Latte -  £2.5 ",
Sophie Dubois,06 May 2024 11:47,Brixton,Card,"Latte - 2.5, Cappuccino - 3.0",93711081890840939
Sophie Dubois,06 May 2024 11:45,Brixton,Cash,"Macchiato - 3.1, Mocha - £3.75",
,2024/05/06 13:18,Brixton,Cash,"Macchiato -  £3.1 , Macchiato -  £3.1 ",7.420214452489133e+16
Aisha Bello,06/05/2024,Brixton,Cash,"Macchiato -  £3.1 , Flat White - 2.75, Macchiato -  £3.1 ",
Sophie Dubois,06th May 2024,Brixton,Cash,Latte - £2.5,
Fatima Yusuf,2024/05/06 20:47,Brixton,Cash,"Americano - £2.2, Americano -  2.2 , Flat White -  2.75 ",
,06/05/2024,Brixton,Card,Espresso - £2.0,42488357750456246
Carlos Reyes,2024/05/06 07:31,Brixton,Card,Macchiato - £3.1,17241139139305785
Chinedu Okafor,06 May 2024 16:21,Brixton,Cash,"Macchiato - 3.1, Mocha - 3.75, Cappuccino - 3.0",
Anna Smith,06-05-2024 17:19,Brixton,Card,"Cappuccino -  £3.0 , Macchiato - £3.1",44954111103474555
James Carter,06/05/2024,Brixton,Cash,"Americano - 2.2, Latte - £2.5, Flat White -  £2.75 ",
Carlos Reyes,06/05/2024,Brixton,Card,"Flat White -  £2.75 , Mocha -  3.75 , Latte -  £2.5 ",
Nina Patel,06th May 2024,Brixton,Card,"Espresso -  2.0 , Flat White -  2.75 , Espresso - 2.0",
Chinedu Okafor,2024/05/06 08:56,Brixton,Cash,Flat White -  £2.75 ,94450309549905732
Maria Lopez,06-05-2024 15:16,Brixton,Card,"Flat White - 2.75, Cappuccino - £3.0, Mocha - 3.75",71776203518917647
Anna Smith,2024/05/06 17:16,Brixton,Cash,Mocha - £3.75,66602546339310577
Maria Lopez,06/05/2024,Brixton,Cash,"Macchiato -  £3.1 , Latte -  2.5 , Macchiato -  3.1 ",50675418908728627
